case_id	object_key	object_name	date	seq	person	person_idx	raw_inventory_status	raw_contact_3cm_status	raw_contact_5cm_status	template_status	retarget_variant_id	stage2b_status	target_variant_id	target_gate_status	visual_qc_status	cem_status	rl_status	downstream_decision	downstream_failure_mode	downstream_evidence_root	cem_run_id	cem_result_npz	cem_video	cem_metrics_ref	rl_run_id	rl_checkpoint	rl_metrics_ref	rl_video	current_decision	route_diagnostic_status	route_diagnostic_ref	fingertip_vote_status	palm_vote_status	quat_audit_status	face_changed_l	face_changed_r	disable_world_up	target_active_mask_status	target_npz	target_npz_sha256	target_gap_status	active_L_frac	active_R_frac	e101_route_evidence_status	diagnostic_contracts	evidence_root	source_type	source_ref	schema_version	updated_at	notes
board020_20231020_103_p1	board020	Board020	20231020	103	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231020_103_p2	board020	Board020	20231020	103	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231020_104_p1	board020	Board020	20231020	104	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231020_104_p2	board020	Board020	20231020	104	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_074_p1	board020	Board020	20231030	074	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_074_p2	board020	Board020	20231030	074	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_075_p1	board020	Board020	20231030	075	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_075_p2	board020	Board020	20231030	075	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_076_p1	board020	Board020	20231030	076	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_076_p2	board020	Board020	20231030	076	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_077_p1	board020	Board020	20231030	077	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_077_p2	board020	Board020	20231030	077	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_078_p1	board020	Board020	20231030	078	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_078_p2	board020	Board020	20231030	078	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_080_p1	board020	Board020	20231030	080	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_080_p2	board020	Board020	20231030	080	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_081_p1	board020	Board020	20231030	081	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_081_p2	board020	Board020	20231030	081	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_082_p1	board020	Board020	20231030	082	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_082_p2	board020	Board020	20231030	082	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_083_p1	board020	Board020	20231030	083	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231030_083_p2	board020	Board020	20231030	083	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_036_p1	board020	Board020	20231108	036	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_036_p2	board020	Board020	20231108	036	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_037_p1	board020	Board020	20231108	037	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_037_p2	board020	Board020	20231108	037	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_038_p1	board020	Board020	20231108	038	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_038_p2	board020	Board020	20231108	038	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_039_p1	board020	Board020	20231108	039	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_039_p2	board020	Board020	20231108	039	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_040_p1	board020	Board020	20231108	040	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_040_p2	board020	Board020	20231108	040	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
board020_20231108_041_p1	board020	Board020	20231108	041	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; reject_too_large_box025_or_larger
